10384798	NINTAUS/金正	1189525.00 
10123423	I’MPOWER/安博尔	1177405.22 
10695941	金羚	1166168.96 
10403164	YUPOD/羽牌	1162140.52 
10995552	VIPPLUS	1154948.48 
10052795	Yalice/雅丽诗	1153914.99 
11020531	YOSHIDASHOU/吉田湘	1152385.60 
10795472	松樱	1140224.00 
10339703	涛声	1138141.35 
10407851	Macro/万家乐	1137141.98 
10843301	yas/牙喜	1127678.84 
10135871	DOLCE GUSTO	1118660.76 
10263543	日电	1112158.42 
10634999	德业	1111307.40 
10479656	EVERPURE/爱惠浦	1111202.80 
10654796	攀高	1107761.60 
10294392	箭王	1102316.37 
10814309	优雪	1081170.42 
10082645	多朗	1070159.00 
10082468	Vitamix	1068889.50 
10482394	ATEX	1066467.00 
12659452	吉夫人	1055431.80 
10769908	星箭	1041537.49 
10211462	LERMA/乐尔玛	1001493.00 
10117110	Yubega/优贝加	995572.90 
10273029	一人曲	986923.60 
10759499	派尔胜	971292.00 
10434942	航方	966896.90 
10060727	QLT/科立泰	964818.62 
2322275308	Sezze/西哲	959798.96 
10145350	SCISHARE/心想	959550.60 
10335166	闽宝	957984.00 
10283303	Beryl/贝雅	951836.19 
10477073	kernel/科诺	950226.34 
10009819	早中晚	941427.20 
10193854	me you/名友	932466.58 
10528805	aigoli/艾格丽	920216.95 
10710349	爱索佳	917060.82 
10297217	tripollar	916855.18 
10642635	汇浦	909932.00 
10479858	ASD/爱仕达	908897.50 
10836291	JWD/京华	905538.00 
10621304	H－CHU/昊厨	887779.50 
10970333	BBKON/贝贝康	883166.90 
10192591	拜尔/BAIR	881219.81 
10933389	创星	872515.40 
10077601	Rileosip/雅乐思	872465.24 
10254343	SAVTM/狮威特	871790.06 
10481139	汉宝	868348.44 
10971224	西兰普	851759.90 
10140032	SMITH CHU/褚铁匠	851004.70 
10775135	万卓	850840.00 
10876458	忘不了（电器）	840552.00 
10432973	FUMANJA/福满家	836800.00 
10401340	牧笛	834810.00 
10213554	暖火	831904.00 
10630204	Meilen	830101.10 
10794650	SHSS/三和松石	823693.30 
10005581	Yoobao/羽博	820564.45 
10856392	BESITO/倍喜多	817313.06 
12654970	敏煌（家电）	811402.84 
10125843	Martini/马天尼	803512.00 
10197598	Health care/一品康	798762.90 
10483517	火之凤	792523.09 
12660741	pobor/普宝儿	782957.00 
10808633	ROAMAN/罗曼	776320.47 
10278368	雅杰蓝	774098.00 
10941257	德尔甫/Derpu	773861.75 
10340699	Honeywell/霍尼韦尔	770585.10 
10626680	清清	762340.00 
10060401	ASMA/艾仕玛	755336.71 
10654504	直白	752294.20 
10180841	Diamond/钻石	740482.78 
12657042	dkinz	739697.10 
10272446	蓝导	730205.00 
10549825	美恺达	727929.90 
10291695	Reida/瑞达	727028.00 
10634872	gery	714381.00 
10921533	天禾	706251.40 
10624893	奥斯玛	706141.12 
10408989	Hb/汇宝	703050.77 
10854914	KOLHMEN/科门	702263.96 
12655438	优美莱	695301.40 
10409440	欧汇	693486.74 
10800334	京爱	693413.00 
10347140	AJU/艾君	691628.40 
10125870	泉力	690793.20 
10769302	Apajia/爱普爱家	689382.60 
11030899	小适（showsee）	685526.62 
10684833	YASI/雅玺	678961.29 
10943617	曲草堂	676192.70 
12653807	bokuk/伯可福	675752.36 
10282934	sherajon/喜莱家	672001.58 
10867148	雅杰仕	670973.90 
10778266	同同家	658545.00 
10502277	鸿益德	655865.00 
10058125	寻秋	652530.78 
10642137	SIEMENS/西门子	649821.52 
10962713	中驰	648027.20 
10220958	Gionee/金立	644744.82 
10443158	Q师傅	637809.55 
10634501	Ranbem/瑞本	636879.30 
10941248	贻康	635670.00 
10545661	MiGoo/咪咕	635095.98 
10770976	诺比克	627543.00 
10794675	Lancent/朗欣特	624767.61 
11031287	MEEDEER/迷鹿	617692.50 
10942007	雷明登	616203.70 
11029394	福瑞特	611567.00 
10943398	JSK/佳仕康	610233.54 
7697553	AMADANA	609999.02 
10941702	MARASIL	608211.61 
10272787	COOKER KING/炊大皇	606080.04 
12657653	cfcf	603188.25 
12654994	milder	602465.80 
10199791	Rovos/荣耀	599588.00 
10209365	LEBON/雷豹	599179.00 
10494467	养生宝	598618.94 
10004319	Eraclean	592234.00 
10921716	莺歌烧	590782.40 
10048360	双岭	590132.00 
10413647	友人	589946.30 
10372727	Othello/欧德罗	584362.84 
10856250	多迷尼	582209.00 
11030751	深爱（个护）	581964.60 
10430207	伊友	578845.60 
10710487	Hotor/浩特	576688.51 
10035704	COCOSODA/可可苏打	569195.28 
10123500	Zeonve/中格	564636.36 
10564623	果儿	563840.50 
10488608	蓓慈	560270.47 
10228836	茗茶小镇	557319.00 
10783535	Saky/舒客	542771.40 
10486853	倍世	538614.50 
10840358	神剑	538556.28 
10976116	DOBUSN/德布森	534959.80 
10574084	eosin/永生	529483.02 
10333700	欧之宝	523065.97 
10334289	德贝尔	518127.40 
10912309	靓太	516838.00 
10628863	卡伦特	516580.00 
10636164	ACCUWAY/爱康唯	514331.23 
10214340	XNUO/心诺	513913.00 
10045898	乐足	510416.00 
10051410	APIYOO	508190.18 
11031070	闽泰	507818.20 
10735652	water plus	507007.40 
10208316	Doulton/道尔顿	506939.01 
10414805	普韵	506874.00 
10214360	博乐宝	493770.30 
10574215	婷萱	492506.60 
10929924	万途	489578.00 
10359739	诺嘉	489130.70 
10101156	茁美	481132.08 
10496149	Sofo/索弗	474517.00 
10958331	moido	473900.87 
10841399	艾泽拉	469544.40 
10047268	Electrolux/伊莱克斯	469484.90 
10060196	丝雨	466411.96 
10993915	Borim/宝莉曼	466366.00 
10871892	SEGI	464984.40 
10494314	康瑞星	463471.00 
10942142	Bensir	462783.66 
10588762	MEBO/美宝	461064.40 
10353330	巧康	454789.26 
10291415	多乐/TOLO	452851.35 
12655942	浩立德	452748.70 
10051497	龙邦	448934.40 
10856364	Mitsubishi/三菱	448874.50 
10281299	德能	448291.33 
10481407	永兴	447346.40 
10702671	春花	443638.00 
10875382	KBOF	442419.00 
10857395	皓远	442309.55 
10073599	lecon/乐创	441101.00 
10338195	汉森	439251.50 
10505098	Coca－Cola/可口可乐	437472.10 
10565978	BALMUDA/巴慕达	436411.80 
10336562	华尔	434493.18 
10942017	根元/RootSense	430267.70 
10940031	石崎秀儿	429904.60 
99714427	dreame/追觅	429878.40 
10778652	洪剑	429092.68 
10769753	达贺	427713.74 
10731980	飞立	427496.54 
10045293	比佛利	427399.00 
10447155	炫尚	426273.14 
10481080	欧艺	425061.00 
10967697	SEIZON/思昂	424045.90 
11009474	万锐	423635.25 
10629568	雅周	419621.10 
10925795	智耐	418238.50 
10199201	铂瑞	417170.80 
10424381	有乐	412660.00 
10479021	MOY/木叶	411075.60 
6456222814	PUE/派优宜	411069.20 
10757965	Lescolton	409837.12 
11025726	DULLBEAR	406482.76 
10450052	淘气熊（家电）	403111.10 
10655675	Pink Bunny/班尼兔	402781.40 
12660539	向阳天	402690.00 
10936258	格明	401044.80 
10197075	Pisen/品胜	398553.54 
12654505	洁领（JIELING）	396371.00 
10784275	Gigaset/集怡嘉	389499.80 
11031370	念语（nianyu）	388794.30 
10766731	果语	386741.40 
10913768	立挺	384893.44 
10443595	bodivis/好体知	380272.63 
10140316	Ubite/悠伴	379716.37 
10923910	杰博士	378592.79 
10584986	soglen/苏格伦	378532.26 
12654997	ANGEL/安哲罗	376744.30 
10944044	宝润	371171.53 
10629949	OGAWA/奥佳华	371028.30 
10803976	利美	369910.40 
10828909	Soar/索爱	369503.81 
10363906	富信	369102.00 
10971238	欧觅	368509.93 
10195308	世韩	368444.62 
10858627	HUEI YEH/辉叶	365058.40 
10742552	TRIANGLE/三角	361122.36 
10020679	7C/七西	359870.00 
10911736	MSX/美善美心	354975.20 
10840271	I控	354069.00 
10814412	SOLOVE	353943.15 
10389444	志腾	351560.00 
10917479	中科电	348592.10 
10626786	lena	345588.22 
10961286	烁宁	343291.14 
10946847	NARWAL/云鲸	342795.00 
10353724	海氏海诺	342541.91 
